t[s],CH1,CH2
1.304,2.4,-0.02
1.305,2.4,-0.02
1.306,2.2,-0.02
1.307,2.4,-0.02
1.308,2.4,-0.04
1.309,2.4,-0.02
1.31,2.4,-0.02
1.311,2.4,-0.04
1.312,2.4,-0.02
1.313,2.4,-0.02
1.314,2.4,-0.02
1.315,2.4,-0.02
1.316,2.4,0.0
1.317,2.4,-0.02
1.318,2.4,0.0
1.319,2.4,-0.04
1.32,2.4,-0.02
1.321,2.4,-0.02
1.322,2.4,-0.02
1.323,2.4,-0.02
1.324,2.4,-0.02
1.325,2.4,-0.02
1.326,2.4,0.0
1.327,2.4,-0.02
1.328,2.4,0.0
1.329,2.6,-0.02
1.33,2.4,0.0
1.331,2.4,-0.02
1.332,2.4,-0.02
1.333,2.4,-0.02
1.334,2.4,-0.02
1.335,2.4,-0.02
1.336,2.6,-0.02
1.337,2.4,0.0
1.338,2.4,-0.02
1.339,2.6,-0.02
1.34,2.6,-0.02
1.341,2.6,-0.02
1.342,2.6,0.0
1.343,2.6,-0.04
1.344,2.6,0.0
1.345,2.6,-0.02
1.346,2.6,-0.02
1.347,2.6,-0.02
1.348,2.6,-0.02
1.349,2.6,0.0
1.35,2.6,0.0
1.351,2.6,-0.04
1.352,2.6,0.0
1.353,2.8,-0.02
1.354,2.6,-0.02
1.355,2.6,-0.02
1.356,2.6,0.0
1.357,2.6,0.0
1.358,2.8,-0.02
1.359,2.6,-0.02
1.36,2.6,0.0
1.361,2.6,-0.02
1.362,2.8,-0.02
1.363,2.6,-0.02
1.364,2.6,0.0
1.365,2.8,0.0
1.366,2.6,0.0
1.367,2.8,-0.02
1.368,2.8,0.0
1.369,2.8,0.0
1.37,2.8,0.0
1.371,2.8,0.0
1.372,2.8,-0.02
1.373,2.8,-0.02
1.374,2.8,0.0
1.375,2.8,0.0
1.376,2.8,-0.02
1.377,2.8,0.0
1.378,2.8,-0.02
1.379,2.8,0.0
1.38,2.8,0.0
1.381,2.8,0.0
1.382,2.8,0.0
1.383,2.8,-0.02
1.384,2.8,0.0
1.385,2.8,-0.02
1.386,2.8,0.0
1.387,2.8,0.0
1.388,2.8,0.02
1.389,2.8,-0.02
1.39,2.8,0.02
1.391,2.8,-0.02
1.392,2.8,0.0
1.393,2.8,0.0
1.394,2.8,0.0
1.395,2.8,0.0
1.396,2.8,0.0
1.397,2.8,0.0
1.398,2.8,-0.02
1.399,2.8,0.0
1.4,2.8,0.0
1.401,2.8,0.0
1.402,2.8,0.0
1.403,2.8,0.02
1.404,3.0,-0.02
1.405,2.8,0.02
1.406,3.0,0.02
1.407,3.0,0.0
1.408,2.8,0.0
1.409,3.0,0.02
1.41,2.8,0.0
1.411,2.8,0.0
1.412,2.8,0.02
1.413,2.8,0.02
1.414,3.0,0.0
1.415,2.8,0.0
1.416,3.0,0.0
1.417,3.0,0.0
1.418,3.0,0.0
1.419,3.0,0.0
1.42,3.0,0.0
1.421,2.8,0.02
1.422,3.0,0.02
1.423,3.0,0.02
1.424,3.0,0.0
1.425,3.0,0.02
1.426,2.8,0.0
1.427,3.0,0.02
1.428,3.0,0.0
1.429,3.0,0.02
1.43,3.0,0.02
1.431,3.0,0.02
1.432,3.0,0.02
1.433,3.0,0.02
1.434,3.0,0.02
1.435,3.0,0.02
1.436,3.0,0.02
1.437,3.0,0.02
1.438,3.0,0.02
1.439,3.0,0.02
1.44,3.2,0.02
1.441,3.2,0.02
1.442,3.0,0.02
1.443,3.0,0.02
1.444,3.2,0.02
1.445,3.2,0.02
1.446,3.2,0.04
1.447,3.2,0.02
1.448,3.2,0.02
1.449,3.2,0.04
1.45,3.2,0.04
1.451,3.2,0.02
1.452,3.2,0.04
1.453,3.2,0.04
1.454,3.2,0.02
1.455,3.2,0.04
1.456,3.2,0.04
1.457,3.2,0.04
1.458,3.2,0.04
1.459,3.2,0.06
1.46,3.2,0.02
1.461,3.2,0.04
1.462,3.2,0.02
1.463,3.2,0.04
1.464,3.2,0.04
1.465,3.2,0.02
1.466,3.2,0.06
1.467,3.2,0.06
1.468,3.2,0.04
1.469,3.2,0.08
1.47,3.2,0.06
1.471,3.4,0.06
1.472,3.2,0.06
1.473,3.2,0.06
1.474,3.2,0.06
1.475,3.4,0.06
1.476,3.2,0.08
1.477,3.4,0.06
1.478,3.2,0.08
1.479,3.2,0.08
1.48,3.2,0.08
1.481,3.4,0.08
1.482,3.4,0.08
1.483,3.4,0.08
1.484,3.4,0.08
1.485,3.4,0.08
1.486,3.4,0.1
1.487,3.4,0.06
1.488,3.4,0.14
1.489,3.4,0.08
1.49,3.4,0.12
1.491,3.4,0.1
1.492,3.4,0.1
1.493,3.4,0.12
1.494,3.4,0.12
1.495,3.4,0.1
1.496,3.4,0.14
1.497,3.4,0.1
1.498,3.4,0.16
1.499,3.4,0.14
1.5,3.4,0.12
1.501,3.4,0.16
1.502,3.4,0.1
1.503,3.4,0.18
1.504,3.4,0.08
1.505,3.4,0.2
1.506,3.4,0.14
1.507,3.6,0.16
1.508,3.6,0.16
1.509,3.6,0.18
1.51,3.6,0.16
1.511,3.6,0.16
1.512,3.6,0.18
1.513,3.6,0.16
1.514,3.6,0.18
1.515,3.6,0.16
1.516,3.6,0.22
1.517,3.6,0.16
1.518,3.6,0.28
1.519,3.6,0.18
1.52,3.6,0.24
1.521,3.6,0.2
1.522,3.6,0.24
1.523,3.6,0.22
1.524,3.6,0.22
1.525,3.6,0.3
1.526,3.6,0.22
1.527,3.6,0.32
1.528,3.6,0.24
1.529,3.6,0.4
1.53,3.8,0.26
1.531,3.6,0.36
1.532,3.6,0.34
1.533,3.6,0.38
1.534,3.6,0.36
1.535,3.6,0.48
1.536,3.6,0.5
1.537,3.6,0.44
1.538,3.6,0.5
1.539,3.6,0.7
1.54,3.6,0.54
1.541,3.6,0.6
1.542,3.6,0.84
1.543,3.6,0.72
1.544,3.6,0.72
1.545,3.8,0.86
1.546,3.6,1.12
1.547,3.8,0.8
1.548,3.8,1.06
1.549,3.6,1.18
1.55,3.8,1.16
1.551,3.8,1.06
1.552,3.8,1.62
1.553,3.8,1.26
1.554,3.8,1.24
1.555,3.6,1.68
1.556,3.8,1.54
1.557,3.8,1.66
1.558,3.8,1.72
1.559,3.8,1.8
1.56,3.8,1.9
1.561,3.8,1.88
1.562,3.8,2.16
1.563,3.8,2.02
1.564,4.0,2.16
1.565,3.8,2.24
1.566,3.8,2.34
1.567,3.8,2.38
1.568,3.8,2.44
1.569,3.8,2.74
1.57,3.8,2.36
1.571,3.8,2.82
1.572,3.8,2.7
1.573,3.8,2.8
1.574,4.0,2.88
1.575,4.0,2.96
1.576,3.8,2.9
1.577,4.0,3.06
1.578,4.0,3.14
1.579,3.8,3.02
1.58,4.0,3.22
1.581,4.0,3.08
1.582,4.0,3.28
1.583,4.0,3.28
1.584,3.8,3.22
1.585,4.0,3.32
1.586,4.0,3.22
1.587,4.0,3.3
1.588,4.0,3.28
1.589,4.0,3.28
1.59,4.0,3.32
1.591,4.0,3.32
1.592,4.0,3.16
1.593,4.0,3.34
1.594,4.0,2.98
1.595,4.0,3.34
1.596,4.0,2.88
1.597,4.0,3.28
1.598,4.0,2.84
1.599,4.0,3.22
1.6,4.2,2.88
1.601,4.2,3.06
1.602,4.0,2.82
1.603,4.0,3.0
1.604,4.0,2.7
1.605,4.2,2.86
1.606,4.0,2.58
1.607,4.0,2.76
1.608,4.0,2.52
1.609,4.0,2.44
1.61,4.0,2.7
1.611,4.2,2.24
1.612,4.0,2.46
1.613,4.2,2.22
1.614,4.0,2.22
1.615,4.2,2.14
1.616,4.0,2.12
1.617,4.2,2.0
1.618,4.0,2.02
1.619,4.2,1.8
1.62,4.0,2.12
1.621,4.0,1.52
1.622,4.2,2.04
1.623,4.2,1.48
1.624,4.2,2.0
1.625,4.2,1.2
1.626,4.2,2.08
1.627,4.2,1.06
1.628,4.2,2.06
1.629,4.2,0.92
1.63,4.2,1.86
1.631,4.2,1.06
1.632,4.2,1.5
1.633,4.2,1.04
1.634,4.4,1.28
1.635,4.2,1.08
1.636,4.2,1.24
1.637,4.2,0.9
1.638,4.2,1.2
1.639,4.4,0.86
1.64,4.4,1.14
1.641,4.4,0.78
1.642,4.4,0.96
1.643,4.4,0.88
1.644,4.4,0.84
1.645,4.4,0.8
1.646,4.4,0.72
1.647,4.4,0.98
1.648,4.4,0.56
1.649,4.4,0.94
1.65,4.4,0.46
1.651,4.4,1.22
1.652,4.2,0.36
1.653,4.4,1.12
1.654,4.4,0.4
1.655,4.4,0.86
1.656,4.4,0.5
1.657,4.4,0.52
1.658,4.4,0.66
1.659,4.4,0.38
1.66,4.4,0.7
1.661,4.4,0.32
1.662,4.4,0.74
1.663,4.4,0.32
1.664,4.4,0.6
1.665,4.4,0.32
1.666,4.4,0.48
1.667,4.4,0.4
1.668,4.4,0.32
1.669,4.4,0.4
1.67,4.4,0.34
1.671,4.4,0.32
1.672,4.4,0.42
1.673,4.4,0.22
1.674,4.4,0.48
1.675,4.4,0.2
1.676,4.4,0.38
1.677,4.4,0.28
1.678,4.4,0.26
1.679,4.4,0.34
1.68,4.4,0.2
1.681,4.4,0.38
1.682,4.4,0.16
1.683,4.4,0.32
1.684,4.6,0.2
1.685,4.4,0.22
1.686,4.6,0.26
1.687,4.4,0.16
1.688,4.6,0.28
1.689,4.6,0.14
1.69,4.4,0.24
1.691,4.6,0.2
1.692,4.6,0.16
1.693,4.6,0.2
1.694,4.6,0.16
1.695,4.6,0.18
1.696,4.6,0.16
1.697,4.6,0.14
1.698,4.6,0.18
1.699,4.6,0.12
1.7,4.6,0.18
1.701,4.6,0.14
1.702,4.6,0.14
1.703,4.6,0.16
1.704,4.6,0.14
1.705,4.6,0.16
1.706,4.6,0.12
1.707,4.6,0.14
1.708,4.6,0.14
1.709,4.6,0.12
1.71,4.8,0.12
1.711,4.8,0.1
1.712,4.6,0.14
1.713,4.8,0.12
1.714,4.6,0.12
1.715,4.8,0.12
1.716,4.8,0.08
1.717,4.8,0.12
1.718,4.8,0.1
1.719,4.8,0.1
1.72,4.8,0.1
1.721,4.6,0.08
1.722,4.8,0.1
1.723,4.8,0.08
1.724,4.8,0.1
1.725,4.8,0.08
1.726,4.8,0.08
1.727,4.8,0.06
1.728,4.8,0.08
1.729,4.8,0.08
1.73,4.8,0.08
1.731,4.8,0.06
1.732,4.8,0.06
1.733,4.8,0.06
1.734,4.8,0.08
1.735,4.8,0.06
1.736,4.8,0.06
1.737,4.8,0.06
1.738,4.8,0.04
1.739,4.8,0.06
1.74,4.8,0.02
1.741,4.8,0.08
1.742,4.8,0.04
1.743,4.8,0.08
1.744,4.8,0.04
1.745,4.8,0.04
1.746,5.0,0.06
1.747,4.8,0.06
1.748,4.8,0.04
1.749,4.8,0.02
1.75,4.8,0.06
1.751,4.8,0.06
1.752,5.0,0.04
1.753,4.8,0.04
1.754,4.8,0.02
1.755,5.0,0.04
1.756,4.8,0.02
1.757,5.0,0.04
1.758,5.0,0.02
1.759,5.0,0.04
1.76,5.0,0.0
1.761,5.0,0.02
1.762,5.0,0.02
1.763,5.0,0.02
1.764,5.0,0.04
1.765,5.0,0.02
1.766,5.0,0.02
1.767,5.0,0.04
1.768,5.0,0.02
1.769,5.0,0.02
1.77,5.0,0.02
1.771,5.0,0.02
1.772,5.0,0.0
1.773,5.0,0.02
1.774,5.0,0.02
1.775,5.2,0.02
1.776,5.0,0.0
1.777,5.0,0.04
1.778,5.0,0.02
1.779,5.0,0.02
1.78,5.0,0.0
1.781,5.2,0.02
1.782,5.0,0.02
1.783,5.2,0.02
1.784,5.2,0.02
1.785,5.2,0.02
1.786,5.2,0.02
1.787,5.2,0.0
1.788,5.2,0.0
1.789,5.2,0.02
1.79,5.2,0.02
1.791,5.2,0.0
1.792,5.2,0.0
1.793,5.2,0.02
1.794,5.2,0.02
1.795,5.2,0.0
1.796,5.2,0.02
1.797,5.2,0.0
1.798,5.2,-0.02
1.799,5.2,0.0
1.8,5.2,0.0
1.801,5.2,0.02
1.802,5.2,0.0
1.803,5.2,0.0
1.804,5.2,0.0
1.805,5.2,0.0
1.806,5.2,0.0
1.807,5.2,0.0
1.808,5.2,0.02
1.809,5.2,0.0
1.81,5.2,0.0
1.811,5.2,0.0
1.812,5.2,0.02
1.813,5.2,0.0
1.814,5.2,0.0
1.815,5.2,0.0
1.816,5.2,0.0
1.817,5.2,0.0
1.818,5.2,0.0
1.819,5.4,0.02
1.82,5.4,0.0
1.821,5.4,0.0
1.822,5.4,0.0
1.823,5.4,0.0
1.824,5.4,0.0
1.825,5.4,0.0
1.826,5.4,0.0
1.827,5.4,0.0
1.828,5.4,0.0
1.829,5.4,-0.02
1.83,5.4,0.0
1.831,5.4,0.0
1.832,5.4,0.0
1.833,5.4,0.0
1.834,5.4,0.0
1.835,5.4,0.0
1.836,5.4,0.0
1.837,5.4,-0.02
1.838,5.4,0.0
1.839,5.4,0.0
1.84,5.4,0.0
1.841,5.6,0.0
1.842,5.4,0.0
1.843,5.6,-0.02
1.844,5.6,0.0
1.845,5.4,-0.02
1.846,5.4,0.0
1.847,5.6,0.02
1.848,5.4,-0.02
1.849,5.4,0.02
1.85,5.6,-0.02
1.851,5.6,-0.02
1.852,5.6,-0.02
1.853,5.6,0.0
1.854,5.6,-0.02
1.855,5.6,0.0
1.856,5.6,0.0
1.857,5.4,-0.02
1.858,5.6,-0.02
1.859,5.6,-0.02
1.86,5.6,-0.02
1.861,5.6,0.0
1.862,5.6,-0.02
1.863,5.6,0.0
1.864,5.6,-0.02
1.865,5.6,-0.02
1.866,5.6,0.0
1.867,5.6,-0.02
1.868,5.6,0.0
1.869,5.6,0.0
1.87,5.6,0.0
1.871,5.6,0.0
1.872,5.6,-0.04
1.873,5.6,-0.02
1.874,5.6,-0.02
1.875,5.8,-0.02
1.876,5.8,0.0
1.877,5.6,-0.02
1.878,5.6,-0.02
1.879,5.6,-0.02
1.88,5.6,-0.02
1.881,5.6,-0.02
1.882,5.6,0.0
1.883,5.8,-0.04
1.884,5.8,-0.02
1.885,5.8,-0.02
1.886,5.6,-0.02
1.887,5.6,0.0
1.888,5.6,-0.02
1.889,5.8,-0.02
1.89,5.8,0.0
1.891,5.8,-0.02
1.892,5.8,-0.04
1.893,5.8,-0.02
1.894,5.8,-0.02
1.895,5.8,-0.04
1.896,5.8,0.0
1.897,5.8,-0.02
1.898,5.8,-0.02
1.899,5.8,-0.02
1.9,5.8,0.0
1.901,5.8,-0.04
1.902,5.8,-0.02
1.903,6.0,-0.02
1.904,5.8,-0.02
1.905,5.8,-0.02
1.906,6.0,0.0
1.907,5.8,0.0
1.908,5.8,-0.02
1.909,6.0,0.0
1.91,5.8,-0.02
1.911,5.8,-0.02
1.912,6.0,-0.02
1.913,6.0,-0.02
1.914,5.8,-0.02
1.915,5.8,-0.04
1.916,6.0,-0.02
1.917,6.0,-0.02
1.918,6.0,-0.02
1.919,6.0,-0.02
1.92,6.0,-0.02
1.921,6.0,0.0
1.922,6.0,-0.02
1.923,6.0,-0.04
1.924,6.0,-0.04
1.925,6.0,-0.02
1.926,6.0,-0.02
1.927,6.0,-0.02
1.928,6.0,-0.02
1.929,6.0,-0.02
1.93,6.0,0.0
1.931,6.0,-0.02
1.932,6.0,-0.02
1.933,6.0,0.0
1.934,6.0,-0.02
1.935,6.0,-0.02
1.936,6.0,-0.02
1.937,6.0,0.0
1.938,6.0,-0.02
1.939,6.0,-0.02
1.94,6.0,-0.02
1.941,6.0,-0.02
1.942,6.0,0.0
1.943,6.0,-0.04
1.944,6.0,0.0
1.945,6.0,-0.02
1.946,6.0,-0.04
1.947,6.0,-0.02
1.948,6.2,-0.02
1.949,6.0,-0.04
1.95,6.2,-0.02
1.951,6.0,-0.02
1.952,6.0,-0.02
1.953,6.0,-0.04
1.954,6.0,-0.02
1.955,6.0,-0.02
1.956,6.2,-0.02
1.957,6.0,-0.02
1.958,6.0,-0.02
1.959,6.2,-0.02
1.96,6.0,-0.02
1.961,6.0,-0.02
1.962,6.2,0.0
1.963,6.2,-0.02
1.964,6.2,-0.02
1.965,6.2,-0.04
1.966,6.0,-0.02
1.967,6.0,-0.02
1.968,6.2,-0.02
1.969,6.2,-0.04
1.97,6.2,-0.02
1.971,6.2,-0.02
1.972,6.2,-0.02
1.973,6.2,-0.02
1.974,6.2,-0.04
1.975,6.2,-0.04
1.976,6.2,-0.04
1.977,6.2,-0.02
1.978,6.2,-0.04
1.979,6.2,-0.02
1.98,6.2,-0.04
1.981,6.2,-0.02
1.982,6.4,-0.04
1.983,6.2,-0.04
1.984,6.2,-0.02
1.985,6.4,-0.02
1.986,6.2,-0.02
1.987,6.4,-0.04
1.988,6.4,-0.04
1.989,6.4,-0.02
1.99,6.4,-0.02
1.991,6.4,-0.04
1.992,6.4,-0.04
1.993,6.4,-0.02
1.994,6.4,-0.02
1.995,6.4,-0.04
1.996,6.4,-0.04
1.997,6.4,-0.04
1.998,6.4,-0.04
1.999,6.4,-0.04
2.0,6.4,-0.02
