t[s],CH1,CH2
4.202,4.0,0.12
4.204,4.0,0.12
4.206,4.0,0.12
4.208,4.0,0.12
4.21,4.0,0.08
4.212,4.0,0.12
4.214,4.0,0.08
4.216,4.0,0.12
4.218,4.0,0.12
4.22,4.0,0.12
4.222,4.2,0.08
4.224,4.2,0.08
4.226,4.0,0.12
4.228,4.0,0.08
4.23,4.0,0.12
4.232,4.0,0.08
4.234,4.2,0.12
4.236,4.0,0.08
4.238,4.2,0.12
4.24,4.2,0.12
4.242,4.2,0.12
4.244,4.2,0.12
4.246,4.2,0.08
4.248,4.2,0.12
4.25,4.2,0.12
4.252,4.2,0.08
4.254,4.2,0.12
4.256,4.2,0.08
4.258,4.2,0.12
4.26,4.4,0.08
4.262,4.2,0.08
4.264,4.4,0.08
4.266,4.4,0.12
4.268,4.4,0.12
4.27,4.4,0.12
4.272,4.4,0.08
4.274,4.4,0.08
4.276,4.4,0.08
4.278,4.4,0.08
4.28,4.4,0.08
4.282,4.4,0.12
4.284,4.4,0.08
4.286,4.4,0.08
4.288,4.4,0.08
4.29,4.4,0.12
4.292,4.4,0.08
4.294,4.4,0.08
4.296,4.6,0.12
4.298,4.4,0.12
4.3,4.4,0.12
4.302,4.6,0.12
4.304,4.6,0.08
4.306,4.6,0.12
4.308,4.6,0.08
4.31,4.6,0.12
4.312,4.6,0.12
4.314,4.6,0.08
4.316,4.6,0.08
4.318,4.6,0.12
4.32,4.6,0.12
4.322,4.6,0.08
4.324,4.6,0.08
4.326,4.6,0.08
4.328,4.8,0.12
4.33,4.8,0.12
4.332,4.6,0.12
4.334,4.6,0.12
4.336,4.8,0.08
4.338,4.8,0.12
4.34,4.8,0.08
4.342,4.8,0.08
4.344,4.8,0.12
4.346,4.8,0.08
4.348,4.8,0.08
4.35,4.8,0.12
4.352,4.8,0.08
4.354,4.8,0.08
4.356,4.8,0.08
4.358,4.8,0.12
4.36,4.8,0.08
4.362,4.8,0.08
4.364,4.8,0.12
4.366,4.8,0.08
4.368,4.8,0.08
4.37,5.0,0.08
4.372,5.0,0.12
4.374,5.0,0.12
4.376,5.0,0.12
4.378,5.0,0.08
4.38,5.0,0.12
4.382,5.0,0.08
4.384,5.0,0.12
4.386,5.0,0.08
4.388,5.0,0.08
4.39,5.0,0.08
4.392,5.0,0.08
4.394,5.2,0.12
4.396,5.2,0.12
4.398,5.2,0.12
4.4,5.0,0.12
4.402,5.2,0.12
4.404,5.0,0.08
4.406,5.2,0.08
4.408,5.2,0.12
4.41,5.2,0.12
4.412,5.2,0.12
4.414,5.2,0.12
4.416,5.2,0.12
4.418,5.2,0.12
4.42,5.2,0.12
4.422,5.2,0.08
4.424,5.4,0.12
4.426,5.4,0.12
4.428,5.2,0.12
4.43,5.2,0.08
4.432,5.2,0.12
4.434,5.2,0.12
4.436,5.2,0.12
4.438,5.4,0.12
4.44,5.4,0.12
4.442,5.4,0.12
4.444,5.4,0.16
4.446,5.4,0.12
4.448,5.4,0.12
4.45,5.4,0.12
4.452,5.4,0.12
4.454,5.4,0.12
4.456,5.4,0.12
4.458,5.4,0.12
4.46,5.6,0.12
4.462,5.6,0.12
4.464,5.6,0.12
4.466,5.4,0.12
4.468,5.4,0.12
4.47,5.6,0.12
4.472,5.6,0.12
4.474,5.6,0.12
4.476,5.6,0.12
4.478,5.6,0.12
4.48,5.6,0.12
4.482,5.6,0.12
4.484,5.6,0.12
4.486,5.6,0.12
4.488,5.6,0.12
4.49,5.8,0.16
4.492,5.6,0.16
4.494,5.6,0.12
4.496,5.6,0.16
4.498,5.8,0.12
4.5,5.6,0.12
